HRHHID,HRMONTH,HRYEAR4_0,HEFAMINC_0,HRMIS_0,HRHHID2,GESTFIPS_0,PRTAGE_0,PEMARITL_0,PESEX_0,PEEDUCA_0,PTDTRACE_0,PULINENO,PEHSPNON_0,PRCITSHP_0,PEMLR_0,PEHRUSL1_0,PWSSWGT_0,PTIO1OCD_0,employed_0,teacher_0,HRYEAR4_1,HEFAMINC_1,HRMIS_1,GESTFIPS_1,PRTAGE_1,PEMARITL_1,PESEX_1,PEEDUCA_1,PTDTRACE_1,PEHSPNON_1,PRCITSHP_1,PEMLR_1,PEHRUSL1_1,PWSSWGT_1,PTIO1OCD_1,employed_1,teacher_1,still_teacher,leaver,dest
666091124262053,12,2024,16,2,18011,6,32,6,2,43,4,1,1,1,1,40,5208.8068,2300,1,1,2025,14,6,6,33,6,2,43,4,1,1,1,40,6599.4121,2310,1,1,1,0,still teacher
206160010319009,12,2024,16,4,18011,6,48,1,2,44,1,2,1,1,1,40,3883.3997,2310,1,1,2025,16,8,6,49,1,2,43,1,1,1,1,40,4381.7603,2310,1,1,1,0,still teacher
636550760010215,12,2024,16,1,18011,6,48,1,2,43,1,1,1,1,1,40,4799.3305,2330,1,1,2025,15,5,6,49,1,2,43,1,1,1,1,40,5897.7561,2330,1,1,1,0,still teacher
860016051025316,12,2024,15,1,18011,6,42,4,2,44,1,1,2,1,1,50,4627.7779,2310,1,1,2025,15,5,6,43,4,2,44,1,2,1,1,50,5340.1495,2310,1,1,1,0,still teacher
000009065716991,12,2024,14,1,18011,6,55,6,2,43,1,1,2,1,1,40,4407.3661,2310,1,1,2025,14,5,6,56,6,2,43,1,2,1,1,35,4529.8854,2310,1,1,1,0,still teacher
061041108598016,12,2024,16,1,18011,6,50,1,2,43,1,2,1,1,1,40,3918.7365,2310,1,1,2025,16,5,6,51,1,2,43,1,1,1,1,40,4359.9193,2310,1,1,1,0,still teacher
007180099597595,12,2024,16,3,18011,8,59,1,2,44,1,1,2,1,1,16,4459.7717,2310,1,1,2025,16,7,8,60,1,2,44,1,2,1,1,15,5870.1616,2360,1,0,0,1,other occupation
550188061005143,12,2024,15,1,18011,8,34,1,2,39,1,1,1,1,1,40,5036.9035,2300,1,1,2025,14,5,8,35,1,2,39,1,1,1,1,40,7770.9513,705,1,0,0,1,other occupation
000180000711741,12,2024,16,3,18011,8,49,1,2,43,1,2,2,1,1,40,3939.7676,2320,1,1,2025,16,7,8,50,1,2,43,1,2,1,1,50,7750.6664,2320,1,1,1,0,still teacher
031370092715085,12,2024,13,1,18011,15,56,6,2,44,4,1,2,1,1,-4,788.336,2310,1,1,2025,13,5,15,57,6,2,44,4,2,1,1,40,981.4952,2310,1,1,1,0,still teacher
130206100775041,12,2024,15,2,18011,17,46,1,2,44,1,1,2,1,1,50,3780.9281,2310,1,1,2025,16,6,17,47,1,2,44,1,2,1,1,40,4255.2618,2300,1,1,1,0,still teacher
000422993091061,12,2024,15,3,18011,26,55,1,2,43,1,4,2,1,1,40,5219.2073,2310,1,1,2025,15,7,26,56,1,2,43,1,2,1,1,20,4544.629,2360,1,0,0,1,other occupation
064367900420136,12,2024,13,2,18011,26,61,1,2,44,1,2,2,1,1,50,4171.3694,2310,1,1,2025,15,6,26,61,1,2,44,1,2,1,1,50,4646.6856,2360,1,0,0,1,other occupation
546651422050212,12,2024,11,1,18011,26,76,3,2,40,1,1,2,4,1,35,4400.5412,2310,1,1,2025,14,5,26,77,3,2,44,1,2,4,5,-1,4791.9246,-1,0,0,0,1,out of labor force
725302014126740,12,2024,14,4,18011,27,38,6,1,43,1,1,2,1,1,40,5157.9168,2320,1,1,2025,14,8,27,39,6,1,44,1,2,1,1,40,6758.0033,2320,1,1,1,0,still teacher
140840500778382,12,2024,15,4,18011,27,37,1,2,44,1,1,2,1,1,40,3877.3637,2320,1,1,2025,15,8,27,38,1,2,44,1,2,1,1,40,8083.3986,2320,1,1,1,0,still teacher
071400704248929,12,2024,14,3,18011,29,43,1,2,44,1,2,2,1,1,36,4254.9872,2300,1,1,2025,14,7,29,44,1,2,44,1,2,1,1,36,4686.3808,2300,1,1,1,0,still teacher
740679001200250,12,2024,16,2,18011,29,54,1,2,44,1,2,2,1,1,40,4300.6792,2310,1,1,2025,16,6,29,55,1,2,44,1,2,1,1,40,3789.2217,2310,1,1,1,0,still teacher
250255021345784,12,2024,15,1,18011,35,27,1,2,43,1,2,1,1,1,36,1921.1425,2310,1,1,2025,15,5,35,28,1,2,43,1,1,1,1,40,1303.3553,2310,1,1,1,0,still teacher
619080102494438,12,2024,16,1,18011,41,24,6,1,44,1,2,2,1,1,40,3672.9727,2310,1,1,2025,15,5,41,26,6,1,44,1,2,1,1,40,3159.5092,2310,1,1,1,0,still teacher
847003316859200,12,2024,13,3,18011,48,61,1,2,40,2,2,2,1,1,40,5556.8965,2300,1,1,2025,13,7,48,62,1,2,40,2,2,1,1,40,6657.1385,2300,1,1,1,0,still teacher
930688041404804,12,2024,16,2,18011,48,56,1,2,44,1,2,2,1,1,40,4788.8747,2310,1,1,2025,16,6,48,58,1,2,44,1,2,1,1,40,4467.9898,2310,1,1,1,0,still teacher
708390684030015,12,2024,13,4,18011,48,55,4,2,44,1,1,1,1,1,60,5023.9978,2310,1,1,2025,15,8,48,56,4,2,44,1,1,1,1,40,5093.993,2310,1,1,1,0,still teacher
181000109644459,12,2024,15,3,18011,48,49,1,2,43,1,2,2,1,1,40,4782.8575,2300,1,1,2025,15,7,48,50,1,2,43,1,2,1,1,50,6697.3233,2300,1,1,1,0,still teacher
601000922659847,12,2024,14,4,18011,48,46,1,2,44,1,1,2,1,1,50,4928.2665,2320,1,1,2025,13,8,48,47,1,2,44,1,2,1,1,40,4966.0312,2320,1,1,1,0,still teacher
309190472059691,12,2024,14,1,18011,49,24,6,2,39,1,3,2,1,1,30,2081.0044,2300,1,1,2025,14,5,49,25,6,2,39,1,2,1,1,35,2212.1868,4110,1,0,0,1,other occupation
001150572740623,12,2024,14,2,18011,55,38,1,2,43,4,1,2,4,1,40,3988.7962,2300,1,1,2025,11,6,55,39,1,2,43,4,2,4,1,40,6623.9247,2360,1,0,0,1,other occupation
180820200602851,12,2024,16,2,18111,16,70,1,2,43,1,2,2,1,1,24,1060.6393,2310,1,1,2025,3,6,16,71,1,2,43,1,2,1,5,-1,812.077,-1,0,0,0,1,out of labor force
023182027310215,12,2024,16,4,18111,30,57,1,2,43,1,2,2,1,1,40,491.5209,2310,1,1,2025,16,8,30,58,1,2,43,1,2,1,1,40,450.0032,2310,1,1,1,0,still teacher
005110405122880,12,2024,15,3,18111,41,44,1,1,44,1,2,2,1,1,40,2683.2136,2320,1,1,2025,15,7,41,45,1,1,44,1,2,1,1,40,2855.7681,2320,1,1,1,0,still teacher
266070103682504,12,2024,16,1,18111,56,45,1,2,44,1,1,2,1,1,35,433.3465,2310,1,1,2025,16,5,56,46,1,2,44,1,2,1,1,40,410.0668,2330,1,1,1,0,still teacher
103190042109352,12,2024,15,4,18011,9,41,1,2,44,1,2,2,1,1,40,2756.3135,2300,1,1,2025,15,8,9,42,1,2,44,1,2,1,1,40,4615.8681,230,1,0,0,1,other occupation
110567300942060,12,2024,16,4,18011,9,46,1,2,44,1,1,2,1,1,38,3357.3547,2310,1,1,2025,16,8,9,47,1,2,44,1,2,1,1,38,3133.2937,2310,1,1,1,0,still teacher
110567300942060,12,2024,16,4,18011,9,46,1,1,44,1,2,2,1,1,38,3229.6753,2320,1,1,2025,16,8,9,47,1,1,44,1,2,1,1,38,3521.5986,2320,1,1,1,0,still teacher
057442770111130,12,2024,15,4,18011,10,38,1,2,43,1,2,2,1,1,40,1036.5752,2310,1,1,2025,16,8,10,39,1,2,43,1,2,1,1,40,1187.6574,2310,1,1,1,0,still teacher
560421755021401,12,2024,12,3,18011,10,30,6,2,43,1,1,2,1,1,40,858.4954,2320,1,1,2025,12,7,10,31,6,2,43,1,2,1,1,38,1529.3124,2320,1,1,1,0,still teacher
360550081121968,12,2024,14,1,18011,10,44,1,2,43,1,2,2,1,1,-4,759.1962,2320,1,1,2025,16,5,10,45,1,2,46,1,2,1,1,40,944.0979,2310,1,1,1,0,still teacher
690311031151805,12,2024,15,2,18011,11,57,3,1,44,1,1,2,1,1,40,366.3827,2330,1,1,2025,16,6,11,58,3,1,44,1,2,1,1,50,489.8369,2310,1,1,1,0,still teacher
057446770115191,12,2024,16,3,18011,11,25,6,2,43,4,2,2,1,1,40,471.2077,2300,1,1,2025,16,7,11,26,6,2,43,4,2,1,1,40,380.7517,725,1,0,0,1,other occupation
761900416289216,12,2024,16,3,18011,12,39,1,2,43,1,1,2,1,1,4,4782.7879,2310,1,1,2025,16,7,12,40,1,2,43,1,2,1,1,15,5050.1305,2310,1,1,1,0,still teacher
301100546446219,12,2024,13,4,18011,12,28,6,1,44,1,1,1,1,1,40,6289.5064,2310,1,1,2025,12,8,12,29,6,1,44,1,1,1,1,40,7516.8351,2310,1,1,1,0,still teacher
216008416551700,12,2024,16,3,18011,12,51,1,2,46,1,2,1,1,1,40,5249.4644,2310,1,1,2025,16,7,12,52,1,2,46,1,1,1,1,40,5249.7624,2310,1,1,1,0,still teacher
030241915061625,12,2024,13,4,18011,12,25,6,2,44,2,2,2,1,1,40,9075.8933,2320,1,1,2025,13,8,12,25,6,2,44,2,2,1,1,40,8064.1432,2310,1,1,1,0,still teacher
408120142742914,12,2024,15,3,18011,12,59,4,1,44,2,2,2,4,1,40,5203.2256,2310,1,1,2025,15,7,12,60,4,1,44,2,2,4,1,40,4243.2465,2310,1,1,1,0,still teacher
009120134683407,12,2024,7,1,18011,12,71,3,2,40,1,1,2,1,1,12,3969.7586,2310,1,1,2025,11,5,12,72,3,2,40,1,2,1,1,14,4613.7378,2310,1,1,1,0,still teacher
003130185767770,12,2024,15,4,18011,13,52,1,2,43,1,2,2,1,1,50,5576.5457,2310,1,1,2025,15,8,13,53,1,2,43,1,2,1,1,45,4828.9726,2310,1,1,1,0,still teacher
051002070413971,12,2024,16,1,18011,13,54,2,2,43,1,3,2,1,1,60,3802.3789,2310,1,1,2025,13,5,13,55,1,2,43,1,2,1,1,45,4723.1635,2360,1,0,0,1,other occupation
600183021101670,12,2024,15,2,18011,13,68,1,2,44,1,1,2,1,1,40,4651.8115,2330,1,1,2025,15,6,13,69,1,2,44,1,2,1,1,25,4360.3651,2300,1,1,1,0,still teacher
600183021101670,12,2024,15,2,18011,13,64,1,1,44,1,2,2,1,1,40,4672.8676,2310,1,1,2025,15,6,13,65,1,1,44,1,2,1,1,40,4542.8793,2310,1,1,1,0,still teacher
041296310820142,12,2024,14,4,18011,22,29,1,1,43,1,2,2,1,1,40,2139.924,2320,1,1,2025,14,8,22,30,1,1,43,1,2,1,1,40,1775.9854,2310,1,1,1,0,still teacher
760072622021141,12,2024,16,4,18011,24,44,1,2,44,1,2,2,1,1,40,4765.1777,2310,1,1,2025,16,8,24,45,1,2,44,1,2,1,1,40,6971.2572,2320,1,1,1,0,still teacher
211200112083520,12,2024,15,3,18011,25,60,1,2,44,1,1,2,1,1,28,3638.1451,2320,1,1,2025,15,7,25,61,1,2,44,1,2,1,1,28,4611.5236,2320,1,1,1,0,still teacher
060189940830124,12,2024,15,3,18011,34,35,6,2,44,1,3,2,1,1,40,4426.7103,2310,1,1,2025,15,7,34,36,6,2,44,1,2,1,1,40,6116.2972,2310,1,1,1,0,still teacher
190765300455753,12,2024,11,3,18011,34,77,4,1,44,1,1,2,1,1,35,3342.7414,2320,1,1,2025,11,7,34,78,4,1,44,1,2,1,1,35,3323.6393,2320,1,1,1,0,still teacher
109160313418294,12,2024,7,2,18011,36,68,4,2,43,1,1,2,1,2,16,3998.5959,2320,1,1,2025,1,6,36,69,4,2,43,1,2,1,2,8,4118.6001,2320,1,1,1,0,still teacher
061041106023306,12,2024,16,3,18011,36,39,1,2,44,4,1,2,1,2,40,5412.218,2310,1,1,2025,16,7,36,40,1,2,44,4,2,1,7,-1,6384.5616,-1,0,0,0,1,out of labor force
391800502044637,12,2024,16,4,18011,36,26,6,2,44,1,3,2,1,1,40,4753.3267,2310,1,1,2025,14,8,36,27,6,2,44,1,2,1,1,35,6372.109,2310,1,1,1,0,still teacher
083318530230147,12,2024,16,4,18011,37,51,1,1,44,1,1,2,1,1,40,3667.1107,2310,1,1,2025,16,8,37,52,1,1,44,1,2,1,1,40,6916.619,2320,1,1,1,0,still teacher
028357290931137,12,2024,16,3,18011,37,55,1,2,43,1,2,2,1,1,40,5049.1616,2310,1,1,2025,16,7,37,56,1,2,43,1,2,1,1,40,4202.8433,2310,1,1,1,0,still teacher
729621023000117,12,2024,16,3,18011,39,45,1,2,44,1,2,2,1,1,-4,4901.6932,2320,1,1,2025,16,7,39,46,1,2,44,1,2,1,1,40,5992.4559,2320,1,1,1,0,still teacher
829229073070015,12,2024,16,2,18011,39,55,1,2,44,1,2,2,1,1,55,5235.678,2310,1,1,2025,15,6,39,56,1,2,44,1,2,1,1,-4,4927.3108,2310,1,1,1,0,still teacher
200622031400650,12,2024,15,2,18011,42,36,1,2,43,1,2,2,1,1,40,4303.2649,2320,1,1,2025,16,6,42,37,1,2,43,1,2,1,1,40,4496.54,2310,1,1,1,0,still teacher
822031106023406,12,2024,12,2,18011,42,46,1,1,44,1,1,2,1,1,40,4807.4051,2310,1,1,2025,13,6,42,47,1,1,44,1,2,1,1,40,4026.1575,2310,1,1,1,0,still teacher
079581320040155,12,2024,16,3,18011,45,24,1,2,43,1,2,2,1,1,-4,4218.7765,2310,1,1,2025,16,7,45,25,1,2,43,1,2,1,1,40,4547.6452,2310,1,1,1,0,still teacher
251500504212747,12,2024,15,3,18011,47,39,1,2,43,1,2,2,1,1,40,3489.9433,2310,1,1,2025,15,7,47,40,1,2,43,1,2,1,1,52,3257.0258,2310,1,1,1,0,still teacher
900777041406381,12,2024,15,4,18011,47,44,1,1,45,1,1,2,1,1,50,3584.6232,2310,1,1,2025,16,8,47,45,1,1,45,1,2,1,1,43,3960.2857,230,1,0,0,1,other occupation
900777041406381,12,2024,15,4,18011,47,41,1,2,44,1,2,2,1,1,50,4653.4456,2310,1,1,2025,16,8,47,42,1,2,44,1,2,1,1,45,4807.4174,2310,1,1,1,0,still teacher
117328394090017,12,2024,16,3,18011,47,42,1,2,43,1,2,2,1,1,8,4314.1333,2310,1,1,2025,16,7,47,43,1,2,43,1,2,1,7,-1,4462.4163,-1,0,0,0,1,out of labor force
609021102149505,12,2024,15,4,18011,50,55,1,2,43,1,2,2,1,1,35,520.4345,2330,1,1,2025,15,8,50,56,1,2,43,1,2,1,1,35,430.2146,2545,1,0,0,1,other occupation
061429845010016,12,2024,16,4,18011,51,47,1,2,44,1,1,2,1,1,50,5581.1505,2300,1,1,2025,16,8,51,48,1,2,44,1,2,1,1,40,5332.8503,2330,1,1,1,0,still teacher
008110578253709,12,2024,14,1,18011,51,42,1,2,42,1,2,2,1,1,40,5871.2461,2300,1,1,2025,15,5,51,43,1,2,42,1,2,1,1,45,4882.3405,2310,1,1,1,0,still teacher
006110512390735,12,2024,16,3,18011,51,34,1,2,44,1,1,2,1,1,40,4867.0548,2310,1,1,2025,16,7,51,35,1,2,44,1,2,1,1,40,5575.5631,2310,1,1,1,0,still teacher
721400504716150,12,2024,13,4,18011,51,26,6,2,44,1,1,2,1,1,40,5834.8954,2310,1,1,2025,13,8,51,27,6,2,44,1,2,1,1,55,5832.8393,2310,1,1,1,0,still teacher
075125034714640,12,2024,12,4,18011,54,54,6,2,44,1,1,2,1,1,45,714.3738,2310,1,1,2025,13,8,54,54,6,2,44,1,2,1,1,45,776.7808,2320,1,1,1,0,still teacher
017405012745070,12,2024,15,3,18111,10,46,1,2,44,2,2,2,2,1,38,1433.1385,2320,1,1,2025,15,7,10,47,1,2,44,2,2,2,1,38,1373.2811,2320,1,1,1,0,still teacher
117002515954130,12,2024,16,4,18111,11,48,6,1,44,1,1,2,1,1,-4,485.2155,2320,1,1,2025,16,8,11,49,6,1,44,1,2,1,1,55,423.9604,110,1,0,0,1,other occupation
511096107539137,12,2024,15,3,18111,11,53,6,2,41,2,4,2,1,1,40,431.773,2300,1,1,2025,15,7,11,54,6,2,41,2,2,1,1,40,572.4949,2300,1,1,1,0,still teacher
515096107579137,12,2024,15,2,18111,11,55,6,2,44,2,1,2,1,1,40,417.5623,2310,1,1,2025,14,6,11,56,6,2,44,2,2,1,1,40,609.3265,2310,1,1,1,0,still teacher
782416532060011,12,2024,11,4,18111,22,40,6,2,43,2,1,2,1,1,40,1885.6639,2310,1,1,2025,7,8,22,41,6,2,43,2,2,1,1,40,2842.5876,2310,1,1,1,0,still teacher
553020104346216,12,2024,14,3,18111,25,39,1,1,43,1,1,2,1,1,40,2506.0954,2310,1,1,2025,14,7,25,40,1,1,43,1,2,1,1,45,4048.9885,2310,1,1,1,0,still teacher
591100800840339,12,2024,16,4,18111,33,31,1,2,44,1,2,2,1,1,40,1060.0245,2310,1,1,2025,16,8,33,33,1,2,44,1,2,1,2,40,1083.0272,2310,1,1,1,0,still teacher
549304015032380,12,2024,16,2,18111,45,41,1,2,44,1,2,2,1,1,40,2808.2291,2310,1,1,2025,16,6,45,42,1,2,44,1,2,1,1,50,2773.98,2310,1,1,1,0,still teacher
280465451021200,12,2024,13,2,18111,50,29,6,1,40,1,1,2,1,2,40,450.4907,2300,1,1,2025,12,6,50,30,6,1,40,1,2,1,1,40,602.8714,2300,1,1,1,0,still teacher
250952061114184,12,2024,13,2,18011,12,58,4,2,43,1,2,2,1,1,40,4483.4356,2300,1,1,2025,14,6,12,59,4,2,43,1,2,1,1,40,4779.0835,2310,1,1,1,0,still teacher
800633061205983,12,2024,14,4,18011,23,62,1,2,44,1,2,2,3,1,40,1288.5302,2310,1,1,2025,14,8,23,63,1,2,43,1,2,3,1,40,1666.5594,2320,1,1,1,0,still teacher
831011103221214,12,2024,15,4,18011,23,40,1,2,43,1,2,2,1,1,40,1744.7429,2310,1,1,2025,15,8,23,41,1,2,43,1,2,1,1,40,3663.6004,2320,1,1,1,0,still teacher
190545700753982,12,2024,13,4,18011,27,55,1,2,44,1,1,2,1,1,40,4321.792,2310,1,1,2025,16,8,27,56,1,2,44,1,2,1,1,40,5034.3936,2330,1,1,1,0,still teacher
131400160494236,12,2024,16,3,18012,32,30,6,2,43,1,1,2,1,1,38,2445.8272,2310,1,1,2025,16,7,32,31,6,2,43,1,2,1,1,40,2166.0844,2310,1,1,1,0,still teacher
131400160494236,12,2024,16,3,18012,32,56,4,1,44,1,3,2,1,1,38,2604.1437,2310,1,1,2025,16,7,32,57,4,1,44,1,2,1,1,40,2628.4239,2310,1,1,1,0,still teacher
890149071309419,12,2024,16,4,18011,39,58,1,1,44,1,1,2,1,1,22,6498.179,2310,1,1,2025,16,8,39,59,1,1,44,1,2,1,1,23,6339.1113,2310,1,1,1,0,still teacher
546802013911340,12,2024,15,2,18011,45,30,1,2,44,1,2,2,1,1,40,3155.2377,2310,1,1,2025,16,6,45,31,1,2,44,1,2,1,1,40,2969.2198,2310,1,1,1,0,still teacher
008180401971091,12,2024,15,2,18011,48,28,1,2,42,1,2,1,1,1,40,5563.9932,2310,1,1,2025,16,6,48,29,1,2,44,1,1,1,1,40,6178.1123,2310,1,1,1,0,still teacher
000109380441188,12,2024,16,3,18011,48,50,1,2,44,1,1,1,4,1,40,5094.0892,2310,1,1,2025,16,7,48,51,1,2,44,1,1,4,1,40,4657.0739,2310,1,1,1,0,still teacher
000180272359691,12,2024,15,4,18111,28,31,1,2,43,1,2,2,1,1,40,1732.3609,2310,1,1,2025,14,8,28,32,1,2,43,1,2,1,1,40,1658.8799,2310,1,1,1,0,still teacher
010425031914646,12,2024,16,4,18011,4,53,6,2,43,1,1,1,1,1,40,4361.3242,2300,1,1,2025,9,8,4,53,6,2,43,1,1,1,1,40,4167.9411,2300,1,1,1,0,still teacher
135049600490420,12,2024,16,4,18011,4,38,1,1,44,2,2,2,1,1,50,10411.409,2310,1,1,2025,16,8,4,40,1,1,44,2,2,1,1,50,10027.8443,230,1,0,0,1,other occupation
070505016914322,12,2024,13,2,18011,4,26,1,2,43,1,2,1,5,1,40,5077.9979,2310,1,1,2025,15,6,4,27,1,2,43,1,1,5,1,40,6437.6388,2320,1,1,1,0,still teacher
621800801556504,12,2024,12,1,18011,5,53,6,1,43,1,2,2,1,1,40,1633.7632,2310,1,1,2025,12,5,5,54,6,1,43,1,2,1,1,40,1575.0762,2360,1,0,0,1,other occupation
360052101359081,12,2024,16,3,18011,6,52,4,1,43,1,1,2,1,1,40,4300.0557,2310,1,1,2025,16,7,6,53,4,1,43,1,2,1,1,40,4594.9472,2310,1,1,1,0,still teacher
162391500682070,12,2024,1,4,18011,6,70,1,2,40,4,1,2,5,1,36,3674.3576,2320,1,1,2025,11,8,6,71,1,2,39,4,2,5,5,-1,3990.6262,-1,0,0,0,1,out of labor force
370760670011460,12,2024,14,4,18011,6,68,1,1,43,1,1,2,1,1,40,3660.6679,2310,1,1,2025,15,8,6,69,1,1,43,1,2,1,1,30,3730.5179,2310,1,1,1,0,still teacher
264488410101156,12,2024,13,2,18011,6,36,6,1,44,4,1,2,4,1,26,3866.4114,2310,1,1,2025,13,6,6,37,6,1,44,4,2,4,1,8,4482.0438,2310,1,1,1,0,still teacher
007160056026156,12,2024,16,1,18011,6,42,1,1,44,1,1,1,4,1,50,4250.9612,2310,1,1,2025,16,5,6,43,1,1,44,1,1,4,1,40,8277.1555,2310,1,1,1,0,still teacher
960051106704024,12,2024,14,3,18011,6,61,1,2,43,1,2,1,4,1,40,4196.8647,2300,1,1,2025,14,7,6,62,1,2,43,1,1,4,1,40,4412.0175,2300,1,1,1,0,still teacher
070176086216224,12,2024,16,3,18011,6,40,1,2,46,4,1,2,5,1,40,6073.397,2310,1,1,2025,16,7,6,41,1,2,46,4,2,5,1,15,5057.4919,4621,1,0,0,1,other occupation
010045016818535,12,2024,13,1,18011,8,50,1,2,44,1,2,2,1,1,50,3706.8859,2310,1,1,2025,14,5,8,51,1,2,44,1,2,1,1,60,5126.6557,2310,1,1,1,0,still teacher
006180043772323,12,2024,15,1,18011,8,31,1,2,43,1,2,2,1,1,40,5305.9146,2320,1,1,2025,15,5,8,32,1,2,43,1,2,1,1,40,7157.3803,60,1,0,0,1,other occupation
050087033118502,12,2024,8,3,18011,8,65,1,2,42,1,2,1,1,2,-4,4250.4553,2310,1,1,2025,8,7,8,66,1,2,42,1,1,1,1,-4,8307.7756,2310,1,1,1,0,still teacher
330441641041053,12,2024,16,2,18011,15,53,1,2,43,4,2,2,4,1,40,896.4722,2310,1,1,2025,16,6,15,54,1,2,43,4,2,4,1,40,964.7754,2310,1,1,1,0,still teacher
250044102355190,12,2024,15,4,18011,15,29,1,2,44,1,2,2,1,1,40,895.8545,2310,1,1,2025,15,8,15,30,1,2,44,1,2,1,1,40,892.5615,2310,1,1,1,0,still teacher
124504300552311,12,2024,15,1,18011,15,73,1,1,44,1,1,2,1,1,-4,659.826,2310,1,1,2025,9,5,15,74,1,1,44,1,2,1,1,7,662.1766,2310,1,1,1,0,still teacher
058861510914145,12,2024,16,1,18011,15,53,1,2,45,4,2,2,1,1,40,890.1391,2310,1,1,2025,16,5,15,55,1,2,45,4,2,1,1,40,906.0746,2310,1,1,1,0,still teacher
541200014147616,12,2024,11,2,18011,16,45,4,2,42,1,1,2,1,1,40,1009.9366,2310,1,1,2025,12,6,16,46,4,2,42,1,2,1,1,40,984.1324,2310,1,1,1,0,still teacher
186183391040012,12,2024,12,3,18011,16,64,4,2,43,1,1,2,1,1,40,793.999,2310,1,1,2025,12,7,16,65,4,2,43,1,2,1,1,40,929.8614,2310,1,1,1,0,still teacher
604170180378604,12,2024,16,3,18011,17,73,6,2,44,1,1,2,1,1,24,4037.1932,2310,1,1,2025,16,7,17,74,6,2,44,1,2,1,1,20,4198.1486,2310,1,1,1,0,still teacher
041500463373715,12,2024,16,2,18011,17,23,6,2,42,1,1,1,1,1,30,5000.8243,2300,1,1,2025,8,6,17,24,6,2,42,1,1,1,1,30,8036.3535,2545,1,0,0,1,other occupation
070666480110108,12,2024,14,3,18011,18,25,6,2,39,7,2,2,1,1,30,5374.3724,2300,1,1,2025,14,7,18,26,6,2,39,7,2,1,6,-1,4880.6896,-1,0,0,0,1,out of labor force
992010102273162,12,2024,15,3,18011,19,22,6,2,43,1,3,2,1,1,40,3027.2853,2310,1,1,2025,15,7,19,23,6,2,43,1,2,1,1,40,3061.1518,2310,1,1,1,0,still teacher
003190182226867,12,2024,16,4,18011,19,37,1,2,44,1,2,2,1,1,45,2261.2265,2310,1,1,2025,14,8,19,38,1,2,44,1,2,1,1,50,2927.0805,2310,1,1,1,0,still teacher
886932602080114,12,2024,15,2,18011,26,45,1,2,44,1,2,2,1,1,-4,4903.6958,2320,1,1,2025,15,6,26,46,1,2,44,1,2,1,1,40,4749.3393,2320,1,1,1,0,still teacher
097260250922166,12,2024,16,2,18011,26,57,1,1,44,1,1,2,1,1,40,5189.6711,2310,1,1,2025,16,6,26,58,1,1,44,1,2,1,1,40,5682.8762,2320,1,1,1,0,still teacher
097260250922166,12,2024,16,2,18011,26,50,1,2,44,1,2,2,1,1,55,5101.6052,2310,1,1,2025,16,6,26,51,1,2,44,1,2,1,1,50,4855.0578,2310,1,1,1,0,still teacher
631100044557532,12,2024,14,4,18011,35,48,1,2,46,1,1,2,1,1,35,1413.5314,2310,1,1,2025,15,8,35,49,1,2,46,1,2,1,1,35,1356.8755,2320,1,1,1,0,still teacher
538408016311450,12,2024,13,3,18011,35,58,1,2,44,1,1,1,1,1,45,1278.1938,2310,1,1,2025,13,7,35,59,1,2,44,1,1,1,1,45,1587.4609,2310,1,1,1,0,still teacher
730653298051880,12,2024,15,4,18011,38,43,1,1,46,1,2,2,1,1,40,687.8091,2310,1,1,2025,16,8,38,44,1,1,46,1,2,1,1,40,1004.4832,2310,1,1,1,0,still teacher
330448001303687,12,2024,16,4,18011,38,49,1,2,43,1,1,2,1,1,40,562.7062,2320,1,1,2025,16,8,38,50,1,2,43,1,2,1,1,40,650.4918,2310,1,1,1,0,still teacher
055761020540166,12,2024,13,3,18011,46,26,1,1,43,1,1,2,1,1,40,651.8565,2310,1,1,2025,13,7,46,27,1,1,43,1,2,1,1,40,877.9333,2310,1,1,1,0,still teacher
045903430640166,12,2024,15,4,18011,46,33,1,2,43,1,2,2,1,1,40,734.817,2310,1,1,2025,16,8,46,34,1,2,43,1,2,1,1,40,810.0044,2310,1,1,1,0,still teacher
009160477605222,12,2024,15,4,18011,46,64,1,2,43,1,2,2,1,2,16,650.3494,2310,1,1,2025,14,8,46,65,1,2,43,1,2,1,1,-4,910.5762,2360,1,0,0,1,other occupation
001180435830713,12,2024,16,4,18011,48,58,2,1,43,1,2,2,4,1,40,4665.3291,2310,1,1,2025,16,8,48,59,1,1,43,1,2,4,1,40,4299.0488,2310,1,1,1,0,still teacher
163410801863304,12,2024,13,1,18011,48,27,6,2,44,1,2,1,1,1,40,5551.7396,2310,1,1,2025,14,5,48,29,6,2,44,1,1,1,1,40,5846.8367,3230,1,0,0,1,other occupation
410180467019846,12,2024,14,3,18011,48,59,4,2,44,4,3,2,4,1,60,5279.2722,2320,1,1,2025,14,7,48,60,4,2,44,4,2,4,1,16,5289.6268,2320,1,1,1,0,still teacher
151570700868224,12,2024,14,3,18011,48,60,4,2,43,1,1,1,1,2,40,4854.3883,2310,1,1,2025,14,7,48,61,4,2,43,1,1,1,1,48,5017.8658,2300,1,1,1,0,still teacher
288095354090114,12,2024,12,3,18011,48,26,6,2,43,1,2,1,1,1,40,4955.1028,2310,1,1,2025,12,7,48,27,6,2,43,1,1,1,1,40,6450.7271,2310,1,1,1,0,still teacher
